player_name,team,height,min_year,max_year,pos_class,type,avg_box_plus_minus,avg_box_offensive_plus_minus,avg_box_defensive_plus_minus,avg_global_plus_minus,avg_offensive_global_plus_minus,avg_defensive_global_plus_minus,total_min_per,avg_offensive_rating,avg_defensive_rating,avg_defensive_points_ov_replacement,avg_defensive_stop,avg_usage_rate,avg_effective_field_goal_pct,avg_shooting_pct,avg_offensive_rebound_pct,avg_defensive_rebound_pct,avg_freethrow_made,avg_freethrow_attempted,avg_2p_made,avg_2p_attempted,avg_3p_made,avg_3p_attempted,avg_block_pct,avg_steal_pct,avg_pick,avg_offensive_reb,avg_defensive_reb,avg_total_reb,avg_assists,avg_steals,avg_blocks,avg_points_scored,avg_freethrow_pct,avg_2p_pct,avg_3p_pct,ncaa_id,cluster,PC1,PC2
Rodney Hood,Duke,203.2,2014,2014,Wing F,"Meridian, MS",6.3778,5.83042,0.547379,6.64208,6.11765,0.524428,81.9,119.8,8668.0503,272.961234,13487.7015,22.3,55.0,59.02,2.9,11.7,8927.1,11056.5,9828.0,19901.7,5814.9,13841.1,65.52,1.3,1883.7,67.86234,255.06117,322.92351,175.50351,58.50117,21.05649,1315.07649,0.807407407,0.49382716,0.420118343,32251,1,,
Romeo Langford,Indiana,198.12,2019,2019,Wing G,"New Albany, IN",3.85764,2.60279,1.25485,5.0485,3.95441,1.0941,76.8,106.0,7682.6112,309.311232,14565.6576,25.5,49.1,54.19,4.8,12.8,10752.0,14899.2,10982.4,20736.0,2611.2,9600.0,207.36,1.3,1075.2,107.99616,304.80384,412.8,180.00384,59.99616,62.4,1267.2,0.721649485,0.52962963,0.272,32361,1,,
Rondae Hollis-Jefferson,Arizona,200.66,2014,2015,Wing F,"Chester, PA",9.04588,3.25691,5.788975,7.843395,3.364975,4.47842,133.8,113.4740658,11738.35174,561.809795,28590.8791,20.66718984,50.41532138,55.98435725,9.65186846,18.05127055,16784.4,24064.8,16851.7,32354.1,553.6,2696.5,510.99,4.2,3077.4,280.95611,560.74121,841.69732,201.18392,128.69249,125.78713,1372.32988,0.69746684,0.520852071,0.205303171,32415,2,,
Roy Devyn Marble,Iowa,198.12,2011,2014,Scoring PG,"Southfield, MI",4.534487,3.4925705,1.04192025,4.7124905,3.1643575,1.5481325,268.5,105.4934078,27032.20896,814.794672,46300.1224,24.03232775,46.01724395,50.91072626,3.61575419,10.22569832,29891.9,40738.6,30102.1,67116.3,9298.9,27457.7,247.36,10.8,15036.0,238.71934,683.45726,922.1766,817.05512,364.12109,64.52036,3444.07362,0.733748828,0.448506548,0.338662743,32513,0,,
Royce White,Iowa St.,203.2,2012,2012,Wing F,"Hopkins, MN",8.20572,2.66936,5.53635,7.36439,3.78105,3.58334,78.8,100.3,7414.55204,316.12984,19056.9132,29.1,54.0,53.6,9.4,24.6,8037.6,16154.0,13474.8,24900.8,315.2,945.6,236.4,2.2,1260.8,197.0,535.37508,732.37508,394.0,92.7082,74.16656,1056.84984,0.497560976,0.541139241,0.333333333,32529,2,,
Russ Smith,Louisville,182.88,2011,2014,Pure PG,"South Kent, CT",7.471066667,4.343163333,3.127903333,8.43708,4.223849267,4.213226667,199.4,106.2759278,17479.45766,825.092854,43081.6397,31.61810431,47.92111334,53.31140421,3.492477432,9.134102307,33425.6,43891.2,29594.6,64334.0,11862.7,34257.5,49.35,14.3,9371.8,169.52857,447.59555,617.12412,657.07531,416.31986,12.96144,3319.8112,0.761555847,0.460014922,0.346280377,32571,0,,
Ryan Kelly,Duke,320.04,2010,2013,Stretch 4,"Raleigh, NC",8.41502,3.80093275,4.61409,7.35677,3.594795,3.761975,168.7,118.461233,15861.69403,504.4255748,23764.40998,18.57581506,53.42780083,58.16951986,6.951452282,14.52679312,11514.5,14263.5,10554.7,20458.5,5130.9,13295.1,845.82,7.2,8097.6,239.36931,523.06119,762.42589,189.5087,114.51471,207.47675,1635.60602,0.807270305,0.515907813,0.385924137,32725,2,,
Saben Lee,Vanderbilt,187.96,2018,2020,Scoring PG,"Phoenix, AZ",2.488588333,2.564532667,-0.075941167,2.74615,2.346747667,0.399402667,228.9,105.2653124,24645.6446,643.20663,38596.8613,25.50838794,51.51148973,56.48182176,2.141939712,10.47164701,28885.1,40270.6,27324.2,51867.1,6729.3,20425.3,153.65,7.2,8698.2,126.91875,628.82482,755.75018,855.48457,289.19832,45.92918,3241.29375,0.717275134,0.526811794,0.329459053,32928,0,,
Saddiq Bey,Villanova,203.2,2019,2020,Wing F,"Largo, MD",6.36939,4.76603,1.60336,5.869735,4.39164,1.478095,157.4,120.0203304,15974.168,557.217098,28238.9312,18.47522236,57.33329098,59.07616264,6.262388818,11.71740788,8025.0,10965.4,12482.4,24015.8,10244.6,24333.0,195.04,3.2,2990.6,258.96012,512.34444,771.29726,294.75064,128.20278,57.00214,1958.79052,0.731847447,0.519757826,0.421016726,32939,1,,
Sam Dekker,Wisconsin,205.74,2013,2015,Wing F,"Sheboygan, WI",8.179303333,5.97746,2.201843333,9.020413333,6.818136667,2.202293333,206.3,119.3752302,20032.02527,729.366847,36786.0456,22.24032962,56.32200679,58.56943771,7.44444983,14.86892874,15843.7,22791.7,25658.6,43205.7,9719.8,28251.8,355.68,4.6,3713.4,342.93634,717.92917,1060.86002,269.85917,133.28187,99.68016,2519.8997,0.695152183,0.593870716,0.344041796,33009,2,,
Scottie Lewis,Florida,195.58,2020,2021,Wing G,"Hazlet, NJ",6.017775,1.689115,4.32866,4.96051,1.388122,3.57239,123.2,104.5758117,11985.69938,417.983688,17769.0597,16.52905844,50.0,54.89910714,4.169724026,10.2525974,6649.4,8797.3,6552.2,13345.9,2282.4,6605.7,562.99,6.0,6899.2,113.00825,303.50495,416.5132,132.41569,167.7099,139.6866,1012.80485,0.755845544,0.490952277,0.345519778,33373,1,,
Scotty Hopson,Tennessee,228.6,2010,2011,Wing G,"Hopkinsville, KY",1.943,1.57687,0.3661305,3.611915,3.174495,0.43742,137.4,100.1873362,13745.6505,440.738526,22215.4932,25.68733624,51.39912664,53.79781659,3.500873362,9.650218341,11247.6,16467.0,17652.0,35025.0,7213.2,20408.4,96.24,3.7,0.0,123.2541,336.70152,459.96252,173.41488,122.712,23.73888,1999.85772,0.683038805,0.503982869,0.3534427,33377,1,,
Semaj Christon,Xavier,190.5,2013,2014,Scoring PG,"Cincinnati, OH",2.590285,1.6668485,0.9234365,3.39748,2.21444,1.18304,169.8,101.3685512,17325.20028,619.137246,30948.3744,28.29434629,47.77632509,52.38971731,1.064310954,8.271378092,24028.2,35875.2,28684.2,60201.0,2239.8,6594.0,102.96,5.1,9339.0,52.35186,417.75228,470.10414,746.71866,239.2386,28.83228,2738.64,0.669771876,0.476473813,0.339672429,33556,0,,
Seth Lundy,Penn St.,198.12,2020,2023,Wing F,"Paulsboro, NJ",3.5076925,2.27443325,1.23326075,3.71939,2.609386,1.110005,249.3,107.2548736,25372.06444,757.014602,38861.64005,20.64681107,51.94051344,55.35584436,4.068993181,16.28527878,14002.8,17079.9,13370.1,27481.4,15494.9,42112.1,598.94,6.3,11467.8,228.72882,969.07322,1197.80607,184.64713,187.50313,143.22046,2784.91557,0.819840866,0.486514515,0.36794413,33605,0,,
Shabazz Muhammad,UCLA,198.12,2013,2013,Wing F,"Las Vegas, NV",1.84634,3.93685,-2.09052,3.7998,5.4274,-1.6276,69.5,107.1,7187.134,201.1886,10250.2075,28.2,48.7,52.82,9.9,8.5,8896.0,12510.0,11259.0,24325.0,2780.0,7367.0,27.8,1.3,973.0,188.9566,173.75,362.7066,58.6441,49.9566,8.6875,1242.3125,0.711111111,0.462857143,0.377358491,33633,1,,
Shabazz Napier,Connecticut,185.42,2011,2014,Scoring PG,"Groton, MA",7.61762,5.552375,2.06524625,7.46461,4.7127475,2.751855,316.0,111.0274051,30733.85968,1260.461476,67989.7392,24.50189873,50.0828481,55.92689873,2.573797468,10.98639241,41786.4,51244.0,27345.4,61379.2,21080.6,55687.8,210.82,13.6,7584.0,220.35634,1104.54736,1324.9037,1492.11504,563.39118,67.3628,4579.24344,0.815439856,0.445515745,0.3785497,33634,0,,
Shane Larkin,Miami FL,180.34,2012,2013,Scoring PG,"Orlando, FL",6.243745,4.037495,2.206245,5.600225,2.654826,2.945395,151.4,109.7027081,14546.89682,586.978466,30813.6126,20.83778071,51.64788639,56.12112285,2.000924703,9.758520476,11532.9,14407.4,12828.5,25541.2,8200.7,21428.3,45.42,7.1,2725.2,76.97229,422.45802,499.43031,566.83676,273.72229,13.87052,1766.60625,0.800484473,0.502266926,0.382704181,33720,1,,
Sharife Cooper,Auburn,185.42,2021,2021,Pure PG,"Powder Springs, GA",4.30223,5.65811,-1.35588,3.0931,4.14194,-1.04884,36.4,107.5,3841.0736,123.180512,2525.5048,34.4,42.7,51.95,2.2,11.3,3094.0,3749.2,2147.6,4622.8,473.2,2074.8,25.48,1.6,1747.2,24.26788,130.43212,154.7,294.23212,36.4,9.1,734.06788,0.825242718,0.464566929,0.228070175,33812,1,,
Shelvin Mack,Butler,190.5,2010,2011,Combo G,"Lexington, KY",6.472135,4.43005,2.042092,7.11434,5.17596,1.938379,156.3,108.0348049,15068.36116,579.786515,31944.0833,26.42399232,51.41081254,54.82440819,2.45399872,13.66039667,15680.0,20768.5,17723.8,37196.9,12285.8,33364.4,62.27,4.2,5314.2,98.41065,545.17737,643.58802,509.55057,163.16814,16.55938,2348.65823,0.754989527,0.476485944,0.368230809,33958,1,,
Sindarius Thornwell,South Carolina,195.58,2014,2017,Wing G,"Lancaster, SC",6.371145,3.2097775,3.1613625,6.8091625,3.97929,2.82985625,306.2,103.7479099,29556.94293,1237.023208,62765.9795,25.53011104,44.53951666,51.11838668,5.677335075,13.02148922,43000.8,55888.6,31463.2,75184.3,13579.9,40063.2,663.27,11.0,14697.6,490.21481,1090.94681,1581.15422,900.80097,456.785,179.09599,4469.03476,0.769401989,0.418480986,0.33896194,34100,0,,
Skal Labissiere,Kentucky,210.82,2016,2016,C,"Port-au-Prince, Haiti",4.95833,0.045965,4.91236,2.05143,-1.48779,3.53922,39.0,105.5,3728.6301,80.97609,4629.963,20.9,51.6,54.0,7.3,14.6,1599.0,2418.0,3822.0,7332.0,0.0,78.0,401.7,0.9,1092.0,37.9158,84.5013,122.4171,11.9184,9.75,63.9171,256.7487,0.661290323,0.521276596,0.0,34114,1,,
Solomon Hill,Arizona,200.66,2010,2013,Wing G,"Los Angeles, CA",5.7749125,3.34197125,2.43294,4.54708475,2.81958825,1.72749625,286.4,108.5971718,27956.26928,967.283123,54509.1142,20.18868715,53.51623603,57.915625,7.748358939,14.89381983,25127.5,33753.2,27186.4,51508.7,8957.4,23717.8,350.79,7.4,6587.2,519.58582,1105.23222,1624.82608,643.40263,266.70316,107.67268,3043.93175,0.744447934,0.527802099,0.377665719,34155,0,,
Stanley Johnson,Arizona,198.12,2015,2015,Wing F,"Santa Ana, CA",8.8059,4.11077,4.69513,8.38064,4.5269,3.85374,70.9,108.0,6144.85337,312.863975,16628.2479,26.0,50.1,55.1,8.9,19.1,9358.8,12620.2,9287.9,19426.6,3048.7,8224.4,113.44,3.2,567.2,139.93533,320.91467,460.85,117.54511,106.35,27.98423,975.81088,0.741573034,0.47810219,0.370689655,34274,1,,
Stephen Zimmerman Jr.,UNLV,213.36,2016,2016,C,"Las Vegas, NV",-0.140458,-3.78424,3.64378,0.719662,-1.26536,1.98502,51.8,94.6,4855.48336,177.684878,8292.4548,21.9,47.3,50.99,9.0,26.1,3263.4,5128.2,4713.8,9790.2,207.2,828.8,372.96,1.0,2123.8,113.96,335.664,449.624,43.512,24.864,99.456,532.504,0.636363636,0.481481481,0.25,34416,1,,
T.J. Warren,N.C. State,203.2,2013,2014,Wing F,"Wolfeboro, NH",7.22638,6.62882,0.597561,8.854495,7.564665,1.289835,152.0,118.8726316,15656.976,492.64056,30586.032,26.92421053,59.08842105,60.19273684,10.26947368,10.72210526,15849.6,24003.2,37931.2,63731.2,3569.6,11651.2,253.44,5.7,2128.0,415.86624,470.16976,886.036,150.67792,233.28,79.68192,2926.31024,0.660311958,0.595174734,0.306371876,34720,2,,
TJ Leaf,UCLA,208.28,2017,2017,PF/C,"El Cajon, CA",8.03448,5.79717,2.23731,7.53933,5.95365,1.58568,72.8,128.2,7302.7864,252.653128,16380.4368,21.5,65.2,65.96,9.1,19.7,5241.6,7716.8,15142.4,23514.4,1965.6,4222.4,254.8,1.1,1310.4,162.24208,434.71792,596.96,176.80208,45.76208,81.12104,1183.51688,0.679245283,0.643962848,0.465517241,34756,2,,
Terrence Jones,Kentucky,205.74,2011,2012,PF/C,"Portland, OR",8.387355,3.83588,4.551475,8.147155,4.46822,3.678935,148.0,108.5627027,13089.61968,671.262056,39101.5032,25.21351351,49.49243243,52.81124324,9.846486486,19.37243243,19199.2,30048.0,25317.6,51568.8,3152.0,9604.0,874.08,4.9,2664.0,365.64472,825.7736,1191.41048,217.19592,178.46664,273.09368,2086.58952,0.638951012,0.490948015,0.328196585,35377,2,,
Terrence Ross,Washington,198.12,2011,2012,Wing F,"Portland, OR",5.67361,4.000635,1.672973,6.468935,4.5718,1.897125,119.3,114.0173512,11505.48266,367.280414,22840.8716,21.92372171,53.57644593,55.69589271,4.911735122,15.72967309,6610.9,8646.1,13481.4,25727.7,7410.8,20239.3,315.8,4.1,954.4,141.77917,473.37038,615.15727,148.94226,120.5736,87.64897,1604.11774,0.764610634,0.524003312,0.366158909,35385,1,,
Thomas Robinson,Kansas,289.56,2010,2012,PF/C,"Wolfeboro, NH",4.772193333,0.851573333,3.92062,3.469826667,1.302473333,2.167356667,127.0,104.8748031,10745.31748,504.591908,29697.77854,28.09165354,53.07007874,54.82259843,13.86866142,29.71779528,14733.4,22659.0,23843.0,46248.0,554.4,1108.8,509.26,5.4,635.0,317.02478,869.42704,1186.45182,169.78954,102.13122,98.95138,1686.39212,0.650222869,0.515546618,0.5,35605,2,,
Thomas Welsh,UCLA,213.36,2015,2018,PF/C,"Los Angeles, CA",4.6989,2.310978,2.3879225,4.0644525,2.71683,1.3476235,240.1,122.0025823,24104.57646,731.763675,45316.5737,16.76776343,55.69608496,57.81262807,10.75764265,22.7061641,8965.8,11113.5,30352.8,54566.5,3709.7,9150.1,1076.33,3.8,13925.8,601.51579,1454.6231,2056.13332,212.75776,105.02282,254.73058,2496.78358,0.806748549,0.556253379,0.405427263,35626,2,,
Tony Mitchell,North Texas,203.2,2012,2013,PF/C,"Dallas, TX",5.551805,0.595945,4.95586,5.60213,2.800125,2.802,136.0,103.2643382,12346.63305,472.70977,28192.0313,23.54823529,53.22382353,56.94944853,8.986176471,24.16786765,12145.1,17626.2,13945.9,26077.0,3257.0,10106.4,1274.64,3.6,5032.0,342.31462,926.38692,1268.70705,144.48102,130.99141,388.93102,1876.66026,0.689036775,0.534796948,0.322271036,35999,2,,
Tony Snell,New Mexico,200.66,2011,2013,Scoring PG,"Riverside, CA",3.557763667,2.579399667,0.978370667,4.342414,3.24855,1.0938673,183.4,107.9623773,17909.576,526.212239,26131.2032,19.30687023,53.17966194,56.97070883,2.01221374,9.047764449,11101.7,13358.7,9767.6,20485.8,10778.8,27931.7,306.28,3.3,3668.0,72.03325,380.39849,452.43594,409.023,102.5295,69.71271,1829.16985,0.831046434,0.476798563,0.385898459,36012,1,,
Tony Wroten,Washington,195.58,2012,2012,Scoring PG,"Seattle, WA",4.17926,1.85641,2.32285,4.00112,2.30166,1.69946,75.3,95.7,7307.6391,257.192421,16198.9125,32.1,45.3,48.83,8.0,9.8,11596.2,19879.2,14231.7,29442.3,677.7,4216.8,90.36,3.5,1882.5,172.11321,206.54037,378.65358,279.68679,141.99321,27.96642,1202.64642,0.583333333,0.483375959,0.160714286,36024,1,,
Travis Leslie,Georgia,193.04,2010,2011,Wing G,"Decatur, GA",7.936135,5.45753,2.47861,7.8235,6.397695,1.42581,152.0,110.9619079,15093.98023,507.7203,28081.1493,26.48782895,50.32486842,55.27359868,12.58578947,14.03401316,16934.5,22064.7,24854.7,49576.7,1462.9,4190.4,406.62,4.9,7144.0,479.78771,586.69666,1066.48437,415.76091,189.97126,118.63248,2218.1334,0.767492873,0.50133833,0.349107484,36209,2,,
Tre Mann,Florida,195.58,2020,2021,Wing G,"Gainesville, FL",2.31413,1.500795,0.8133356,2.21493,0.87802,1.3369075,117.1,101.7269855,11597.4511,372.219298,15281.52633,23.76942784,49.72305722,53.27417592,2.355508113,14.93450043,6415.9,7967.9,8137.1,16835.6,4328.8,11806.4,62.08,4.4,2107.8,62.08685,444.10909,506.19594,291.73119,128.75058,15.52464,1440.97986,0.805218439,0.483326998,0.366648597,36336,1,,
Trevor Booker,Clemson,228.6,2010,2010,Wing F,"Union, SC",9.79521,4.77296,5.02225,10.0595,6.40153,3.65793,76.9,112.0,6799.36727,343.370035,17329.2612,24.7,53.3,54.95,10.1,20.4,7766.9,13149.9,13765.1,25146.3,692.1,2614.6,353.74,2.5,1768.7,213.87428,430.16322,644.0375,194.64928,103.33822,108.13678,1167.91875,0.590643275,0.547400612,0.264705882,36544,2,,
Trevor Keels,Duke,193.04,2022,2022,Combo G,"Clinton, MD",4.82993,4.84706,-0.0171353,3.51134,2.8092,0.702144,69.5,110.2,7106.931,221.33387,12345.702,20.1,49.6,52.01,3.3,9.0,4517.5,6741.5,6463.5,12371.0,3753.0,12023.5,13.9,2.3,2919.0,57.91435,181.47145,239.3858,185.33565,83.0108,3.8642,797.3179,0.670103093,0.52247191,0.312138728,36563,1,,
Trey Burke,Michigan,185.42,2012,2013,Pure PG,"Columbus, OH",8.32883,6.903415,1.4254,9.150965,7.114455,2.036515,178.2,113.8754209,17894.88288,700.694238,37509.75,27.88316498,51.88316498,55.60946128,2.054208754,9.357575758,19898.4,25510.2,26199.0,52585.2,11646.6,31402.8,257.94,4.4,1603.8,103.76172,490.46484,594.2175,1009.22154,222.98874,81.79122,3002.98272,0.780017405,0.498220031,0.370877756,36615,0,,
Tristen Newton,Connecticut,195.58,2023,2024,Combo G,"El Paso, TX",8.377325,5.52591,2.851415,7.803385,4.90926,2.894135,155.0,116.0909677,14897.7602,649.66083,34475.507,23.96322581,47.54903226,55.07058065,5.07483871,15.03483871,23520.0,29000.0,13677.0,29830.0,9133.0,27199.0,139.5,3.9,7595.0,201.3486,667.4476,868.8034,852.4456,156.1622,43.3608,1974.9186,0.811034483,0.458498156,0.335784404,36817,0,,
Troy Brown,Oregon,200.66,2018,2018,Wing G,"Las Vegas, NV",3.07579,0.961802,2.11398,2.81219,1.05418,1.75801,74.7,103.7,7538.3505,256.031262,16467.3162,21.7,49.4,53.24,5.9,18.1,5826.6,7843.5,8291.7,15836.4,2390.4,8217.0,59.76,2.9,1120.5,113.11821,350.02179,463.14,236.90358,117.38358,14.94,845.17821,0.742857143,0.523584906,0.290909091,36835,1,,
Tyler Dorsey,Oregon,193.04,2016,2017,Wing G,"Los Angeles, CA",4.167895,4.358665,-0.190769,4.69983,4.17934,0.5204965,146.3,114.1622693,14928.8017,496.915729,25506.3378,21.54846206,55.31613124,58.63874915,4.172317157,10.2784689,14856.2,20326.7,13278.4,27035.1,11092.9,26862.9,79.79,3.0,5998.3,156.98735,401.79729,558.7771,263.22579,114.71768,21.91604,2033.73527,0.730871219,0.491154092,0.412944991,37108,1,,
Tyler Ennis,Syracuse,187.96,2014,2014,Pure PG,"Newark, NJ",6.86227,4.85439,2.00787,7.99607,4.48187,3.5142,88.7,114.5,8665.59085,404.652061,17995.8995,22.7,45.3,51.07,2.6,9.0,10111.8,13216.3,10466.6,24392.5,2661.0,7539.5,62.09,3.9,1596.6,70.43667,229.57334,300.01888,490.45778,187.83112,15.65555,1147.88444,0.765100671,0.429090909,0.352941176,37112,1,,
Tyler Honeycutt,UCLA,228.6,2010,2011,Stretch 4,"Sylmar, CA",6.692515,1.48155,5.210965,6.11745,2.64032,3.47713,139.2,97.78081897,13365.31477,554.318676,28463.0958,20.62737069,50.24662356,53.16551006,6.968534483,18.63426724,8700.9,12487.9,10729.8,23114.7,5167.5,14356.5,735.28,4.8,4872.0,239.85433,724.69925,964.54519,385.33117,156.68132,238.81853,1468.09683,0.696746451,0.464198108,0.35994149,37150,2,,
Tyler Lydon,Syracuse,205.74,2016,2017,Stretch 4,"Elizaville, NY",7.9672,3.410605,4.556595,6.32921,3.530275,2.798935,164.7,118.2176078,16303.01554,680.009104,39151.8627,17.17923497,55.89435337,60.14406193,7.198421372,17.9232544,14098.4,17377.9,14997.0,28286.4,8070.3,20287.1,954.33,4.0,3952.8,342.14898,905.54945,1247.70739,267.68679,177.48025,267.1503,1941.76041,0.811283297,0.530184117,0.397804516,37190,2,,
Tyler Ulis,Kentucky,175.26,2015,2016,Pure PG,"Lima, OH",8.19626,6.9098,1.286463,8.824555,5.76303,3.061525,144.5,123.917301,14016.9195,560.221905,25922.2585,20.45709343,50.04878893,56.06380623,1.932525952,6.789965398,17131.5,20169.5,14028.5,29885.0,6715.5,18472.0,37.75,4.9,4913.0,72.26105,294.64375,366.9048,826.3527,184.95335,13.14515,1848.63715,0.849376534,0.469416095,0.363550238,37302,1,,
Tyler Zeller,North Carolina,213.36,2010,2012,C,"Washington, IN",6.682083333,3.640504333,3.04157,7.471053333,4.859563333,2.61149,171.8,118.5065192,15842.34963,623.051485,36891.1814,23.65547148,54.46845169,59.84494179,12.29511059,17.33474971,25630.3,32783.9,33315.0,60843.0,0.0,63.0,820.83,4.7,2920.6,533.10346,794.77633,1327.87278,118.24959,130.29266,220.40223,2541.97364,0.781795332,0.547556827,0.0,37324,2,,
Tyrell Terry,Stanford,185.42,2020,2020,Combo G,"Minneapolis, MN",5.17461,2.98222,2.19239,5.15139,2.69191,2.45948,78.2,106.0,7074.31608,339.660136,15832.2156,24.3,53.5,58.92,1.4,14.4,7663.6,8602.0,6647.0,14154.2,4848.4,11886.4,15.64,2.5,2424.2,27.74536,322.8878,350.64098,249.7317,108.47122,5.0439,1145.25464,0.890909091,0.46961326,0.407894737,37420,1,,
Tyrone Wallace,California,195.58,2013,2016,Combo G,"Bakersfield, CA",4.215795,1.879039275,2.3367575,3.4894855,1.460555,2.02893,299.1,97.35830826,29671.15287,1088.091769,56426.5816,24.93818121,45.35931127,48.10650284,3.762019392,14.79190906,25037.7,40930.3,35972.8,77621.0,8911.5,30303.8,397.83,8.1,17946.0,299.56743,1291.23004,1590.79747,1024.66008,325.18173,126.11523,3847.69911,0.611715526,0.463441594,0.294072031,37496,0,,
Tyshawn Taylor,Kansas,190.5,2010,2012,Pure PG,"Jersey City, NJ",4.094946667,2.779966667,1.314979333,4.78784,2.56226,2.225576667,204.7,105.3397655,19632.74452,732.920552,36487.1706,23.00127015,51.72144602,55.62336102,1.39506595,7.194626282,20278.2,28926.5,24223.1,47552.9,7138.0,19075.4,158.0,7.7,8392.7,63.73085,393.74667,457.47684,881.87935,248.38183,41.75764,2388.67907,0.701025012,0.509392697,0.37419923,37512,0,,
Tyty Washington Jr.,Kentucky,190.5,2022,2022,Scoring PG,"Phoenix, AC",6.60621,5.11213,1.49408,6.45509,3.89958,2.55551,65.9,113.3,6406.59371,223.080726,10864.5376,22.2,50.4,52.8,2.6,10.7,3163.2,4217.6,7644.4,15420.6,2372.4,6787.7,46.13,2.6,1911.1,42.51868,184.94835,227.46044,257.22088,85.03077,12.75165,824.81099,0.75,0.495726496,0.349514563,37549,1,,
Vernon Carey Jr.,Duke,208.28,2020,2020,PF/C,"Southwest Ranches, FL",6.67163,3.88622,2.78541,9.94936,7.11929,2.83007,61.1,116.6,5324.37009,226.074277,11615.2933,30.3,58.8,61.53,12.0,26.2,8920.6,13319.8,11670.1,19796.4,488.8,1283.1,354.38,1.6,1955.2,163.58914,372.51448,536.10362,59.12647,43.36267,96.57466,1087.97715,0.669724771,0.589506173,0.380952381,37683,2,,
Victor Oladipo,Indiana,195.58,2011,2013,Wing G,"Hyattsville, MD",9.220383333,5.35244,3.867956667,8.50352,5.213936667,3.28957,181.9,113.0768554,16930.42216,617.551644,35807.1468,23.02853216,57.03661352,60.41605278,10.40291369,14.71039032,16362.0,22564.8,22689.0,38737.1,3137.4,9153.6,417.73,11.2,363.8,369.99156,596.35852,966.35008,319.1685,290.92105,103.46547,2013.15967,0.725111678,0.585717568,0.342750393,37725,2,,
Vincent Edwards,Purdue,203.2,2017,2018,Stretch 4,"Middletown, OH",7.912575,5.507785,2.40479,7.57903,5.749725,1.829305,145.0,118.2531034,14195.77965,548.667335,28012.1125,22.98172414,55.08068966,59.02686207,8.4,15.2937931,12596.5,15144.0,17577.0,33994.0,7113.0,17361.5,282.95,2.1,7540.0,284.07255,615.69485,899.77445,440.58465,76.5898,82.97445,1973.9837,0.831781564,0.517061834,0.409699623,37777,2,,
Wade Baldwin IV,Vanderbilt,190.5,2015,2016,Pure PG,"Metuchen, NJ",6.846725,4.932345,1.91438,6.140235,3.501855,2.63838,147.0,112.4753061,14306.11701,526.532367,27906.228,23.22959184,50.90714286,57.80212245,1.890204082,12.96571429,17694.3,22065.0,10878.3,25152.0,6170.4,14631.9,103.98,5.4,2499.0,64.48536,533.7534,598.24593,707.95113,193.70175,33.2928,1735.25574,0.801917063,0.432502385,0.421708732,37852,1,,
Walt Lemon Jr.,Bradley,190.5,2011,2014,Scoring PG,"Chicago, IL",-0.51236225,-1.13223075,0.61986925,0.13165675,-0.49438875,0.626039825,298.2,92.43541247,30425.5379,874.425216,56880.7047,27.32206573,47.96244131,51.73314219,1.367538565,11.24574111,28915.6,39921.3,41570.9,87016.3,8298.0,25902.4,381.13,13.2,0.0,106.64579,864.56304,971.20883,907.19068,538.93628,98.18832,4173.63204,0.72431509,0.47773693,0.320356415,37884,0,,
Wayne Selden Jr.,Kansas,195.58,2014,2016,Wing G,"Tilton, NH",4.998353333,3.551656667,1.446693667,4.20153,2.805406667,1.396121333,220.0,104.7535455,22690.4966,736.304416,34641.6752,20.08004545,51.11445455,53.25541818,3.663818182,7.510545455,14385.7,22681.0,18871.1,38250.8,11608.4,32088.7,278.56,4.0,0.0,193.68529,455.15205,648.84468,560.15886,150.71226,81.5565,2406.83379,0.634262158,0.493351773,0.361759747,37952,0,,
Wes Johnson,Syracuse,228.6,2010,2010,Stretch 4,"Corsicana, TX",9.796,4.70923,5.08678,9.19399,5.47377,3.72022,87.4,116.1,7857.33866,447.830608,25071.9136,21.1,56.4,59.99,7.6,18.3,9788.8,12673.0,13634.4,25258.6,4457.4,10750.2,498.18,2.7,349.6,187.28946,559.36,746.64946,194.77964,144.83054,159.81964,1440.85018,0.772413793,0.539792388,0.414634146,37984,2,,
Wesley Iwundu,Kansas St.,200.66,2014,2017,Wing G,"Houston, TX",3.96905,0.73882475,3.2302275,3.8575275,1.32429525,2.5332325,276.8,100.9993858,27620.578,962.899267,47353.194,20.44656792,48.53168353,53.28887283,4.893099711,14.95971821,25124.3,36171.6,27157.8,55136.4,3749.8,11172.6,446.74,7.7,9134.4,317.0759,995.34414,1312.428,794.08438,262.89073,106.47341,2707.73912,0.694586361,0.492556641,0.335624653,38010,0,,
Will Barton,Memphis,198.12,2011,2012,Wing F,"Wolfeboro, NH",6.29155,3.72708,2.564475,5.928215,4.07113,1.85708,162.9,108.178453,15335.51742,652.622319,37597.4748,24.33259669,51.65856354,54.77276243,6.579005525,15.90110497,16083.0,21901.5,26525.7,48489.3,6178.5,20454.3,304.29,5.3,6516.0,280.44,789.14646,1069.58646,465.76377,241.36002,99.07731,2504.85786,0.734333265,0.547042337,0.302063625,38071,0,,
